chr	start	end
chr7	88074191	88075130
chr7	89243921	89307264
chr7	89279967	89307264
chr7	89955531	89962361
chr7	90160448	90177603
chr7	90160448	90165616
chr7	90160448	90189257
chr7	91449754	91810529
chr7	91733091	91872500
chr7	91733091	91733144
chr7	91810479	92088718
chr7	92645990	92649575
chr7	92645990	92665865
chr7	92819983	92829709
chr7	96703926	96729525
chr7	96703926	96797505
chr7	96729349	96778019
chr7	96973482	97040036
chr7	97023618	97040036
chr7	97519048	97538020
chr7	97705589	97716539
chr7	97871575	97894013
chr7	97871575	97889020
chr7	97871575	97886472
chr7	97883472	97894013
chr7	98243949	98266247
chr7	98243949	98259457
chr7	98251890	98266247
chr7	98610667	98621540
chr7	98626466	98637520
chr7	98979636	99004706
chr7	99004580	99099473
chr7	99065800	99099473
chr7	99065800	99109097
chr7	99935162	99955540
chr7	100106563	100112372
chr7	100354709	100355361
chr7	100628404	100631853
chr7	100786804	100786891
chr7	101244121	101259773
chr7	101250445	101271704
chr7	101706483	101722833
chr7	101706483	101763695
chr7	102001660	102002294
chr7	102023312	102023413
chr7	102134564	102139650
chr7	102138732	102139650
chr7	102157052	102163822
chr7	102354501	102386201
chr7	107502093	107506618
chr7	109475052	109475959
chr7	110027071	110031766
chr7	110124456	110130975
chr7	110369392	110378134
chr7	110399296	110442367
chr7	110447014	110451961
chr7	111554439	111556529
chr7	112759384	112759639
chr7	112858154	112861556
chr7	113274626	113287196
chr7	113328339	113351938
chr7	114058540	114060419
chr7	114219526	114223347
chr7	114226603	114227174
chr7	114319453	114321251
chr7	114491440	114508912
chr7	115659516	115777258
chr7	115701696	115777258
chr7	116348120	116391393
chr7	116362047	116391393
chr7	116378620	116391393
chr7	116387844	116391393
chr7	116387844	116394358
chr7	116390444	116405963
chr7	117634600	117637771
chr7	118193450	118196035
chr7	118408025	118410044
chr7	118790010	118794595
chr7	121047838	121057399
chr7	121052087	121057399
chr7	122090990	122091585
chr7	122516829	122528572
chr7	122516829	122518179
chr7	122582430	122590183
chr7	122582430	122595073
chr7	122582430	122600830
chr7	122590045	122600830
chr7	123306375	123314712
chr7	123400530	123401443
chr7	123410724	123421639
chr7	125672685	125681263
chr7	125752973	125770703
chr7	125760301	125770703
chr7	126169129	126174248
chr7	126551975	126552338
chr7	126661052	126664988
chr7	126878723	126879452
chr7	127525293	127525905
chr7	127552259	127553294
chr7	128444281	128455032
chr7	128767567	128772362
chr7	129307624	129323487
chr7	129592976	129624357
chr7	129625156	129629056
chr7	129629057	129629847
chr7	130167703	130172939
chr7	130196172	130242644
chr7	130218998	130242644
chr7	130228623	130242644
chr7	130464131	130516168
chr7	130481683	130513824
chr7	130503722	130516168
chr7	130504694	130516168
chr7	130507482	130516168
chr7	130739812	130753661
chr7	132759389	132779385
chr7	132771578	132779385
chr7	132869033	132876717
chr7	132971186	132973623
chr7	132972690	132973623
chr7	133025713	133081860
chr7	133662081	133667691
chr7	133663361	133667691
chr7	133748843	133759913
chr7	133961084	133968000
chr7	134724330	134747043
chr7	134899146	134918804
chr7	137444979	137453614
chr7	138868410	138876717
chr7	141448775	141451003
chr7	141597473	141605010
chr7	141987751	141988436
chr7	141987751	141992300
chr7	141990348	141992300
chr7	142370858	142371310
chr7	143520384	143521430
chr7	143529418	143540246
chr7	144285055	144286766
chr7	144445803	144466047
chr7	144454676	144454786
chr7	144481711	144498879
chr7	144489197	144506294
chr1	3421702	3421901
chr1	4867470	4893563
chr1	5089009	5098133
chr1	5093363	5133262
chr1	6795386	6833678
chr1	7120194	7120615
chr1	8414203	8448132
chr1	8445027	8595542
chr1	8554725	8607152
chr1	8554725	8624881
chr1	8583205	8607152
chr1	8583205	8624881
chr1	8583205	8595542
chr1	8595412	8624881
chr1	10088051	10096013
chr1	11089717	11112843
chr1	11139956	11162401
chr1	11181855	11231796
chr1	11193513	11200052
chr1	11511918	11518709
chr1	11747965	11829891
chr1	13221307	13224713
chr1	13221307	13286025
chr1	14208895	14253102
chr1	16344633	16345703
chr1	16345704	16394210
chr1	16366079	16463194
chr1	16389821	16509408
chr1	16440323	16463194
chr1	16440323	16509408
chr1	16463035	16509408
chr1	16581927	16602353
chr1	17091298	17092057
chr1	19118830	19148417
chr1	21424049	21469564
chr1	21457404	21469564
chr1	21457404	21593614
chr1	22346293	22379540
chr1	22346293	22397563
chr1	22373344	22379540
chr1	22421741	22428621
chr1	22533399	22538623
chr1	22538286	22596584
chr1	24044114	24086611
chr1	24044114	24067978
chr1	24085411	24086611
chr1	24410196	24510887
chr1	24508184	24575459
chr1	24559654	24575459
chr1	24711512	24731899
chr1	25093765	25112275
chr1	25111692	25131401
chr1	25126641	25131401
chr1	25221760	25228547
chr1	25226720	25228547
chr1	25396436	25460811
chr1	25420558	25432576
chr1	25420558	25457100
chr1	25420558	25488119
chr1	25456992	25488119
chr1	25504433	25559865
chr1	25531870	25559865
chr1	30829843	30831559
chr1	33721608	33725019
chr1	33779044	33786532
chr1	34194665	34195821
chr1	34223804	34229246
chr1	34299839	34300042
chr1	36182470	36192505
chr1	36195850	36197635
chr1	36207942	36211486
chr1	36818658	36825346
chr1	36818893	36823153
chr1	36854844	36889325
chr1	37490260	37498740
chr1	37763307	37834337
chr1	37783817	37855373
chr1	37783817	37811027
chr1	37783817	37819640
chr1	37783817	37834337
chr1	38037203	38041838
chr1	38053616	38085652
chr1	38107568	38108467
chr1	38252641	38341801
chr1	39263319	39300733
chr1	39263319	39313068
chr1	39287468	39300733
chr1	40007531	40008234
chr1	40718595	40726458
chr1	43100715	43111373
chr1	43141698	43153254
chr1	43771681	43807377
chr1	43957436	43970516
chr1	43990511	43992394
chr1	44156937	44167882
chr1	51180252	51181895
chr1	51820141	51834543
chr1	52188679	52207359
chr1	52189423	52207359
chr1	52196165	52212366
chr1	52207301	52215694
chr1	52212203	52215694
chr1	52479238	52490755
chr1	52708164	52709755
chr1	53206562	53208085
chr1	53256629	53282092
chr1	53865041	53914632
chr1	53904249	53914632
chr1	54492029	54493406
chr1	54723014	54743428
chr1	54762261	54766984
chr1	55204183	55206615
chr1	55695745	55715603
chr1	55695745	55702133
chr1	55713421	55715603
chr1	56831439	56891265
chr1	56891163	56948255
chr1	57799305	57855524
chr1	57879508	57885949
chr1	58474809	58500384
chr1	58476434	58483703
chr1	58544667	58558057
chr1	58548639	58558057
chr1	59191889	59199191
chr1	59813588	59815411
chr1	59949053	59958435
chr1	60003656	60007906
chr1	60105311	60126034
chr1	60105311	60109449
chr1	60105311	60139343
chr1	60109327	60147480
chr1	60181463	60206416
chr1	60194504	60206416
chr1	60222067	60230685
chr1	62198577	62238952
chr1	62738289	62749288
chr1	63085668	63093730
chr1	63093285	63105759
chr1	63148396	63148571
chr1	63163667	63166367
chr1	63528758	63535208
chr1	64078707	64079334
chr1	64550849	64570276
chr1	64883129	64922482
chr1	64921550	64922482
chr1	66322404	66380773
chr1	66399389	66401521
chr1	66471976	66491131
chr1	66483241	66491131
chr1	66569790	66612288
chr1	66735637	66762252
chr1	66762048	66802168
chr1	66772906	66802168
chr1	68071518	68080795
chr1	68250580	68298441
chr1	68250580	68259313
chr1	68254529	68560682
chr1	68560496	68740533
chr1	68740382	68740533
chr1	69858473	69896581
chr1	72312408	72315581
chr1	72381619	72383769
chr1	72447156	72452597
chr1	75240892	75241479
chr1	75256843	75258637
chr1	75273957	75275717
chr1	75418458	75418970
chr1	75429060	75429620
chr1	78443635	78472634
chr1	78471083	78476305
chr1	78688237	78690378
chr1	79724645	79729710
chr1	79724645	79726716
chr1	79810554	79821557
chr1	80304080	80323056
chr1	80549133	80564571
chr1	80584996	80648332
chr1	82340319	82342862
chr1	83263509	83280585
chr1	84476345	84534997
chr1	84730532	84744751
chr1	84768583	84777507
chr1	84776317	84786196
chr1	84782827	84794327
chr1	86078568	86094340
chr1	86083147	86085270
chr1	86118510	86137116
chr1	86760288	86821450
chr1	86791416	86821450
chr1	86973400	87021117
chr1	87364104	87380008
chr1	87364104	87374111
chr1	87364104	87403846
chr1	87410662	87423281
chr1	87423181	87428728
chr1	87880368	87881939
chr1	87915100	87921681
chr1	89604598	89609583
chr1	89604598	89634294
chr1	89627761	89634294
chr1	89663661	89671271
chr1	91084946	91105297
chr1	91093560	91112297
chr1	91376318	91381972
chr1	92452011	92470985
chr1	93714898	93725316
chr1	97719834	97755971
chr1	100050642	100076214
chr1	100141174	100274561
chr1	104941032	104979097
chr1	104970821	104984922
chr1	105546664	105566250
chr1	105719452	105743349
chr1	106011702	106019905
chr1	106281363	106319015
chr1	106376161	106380422
chr1	110098271	110108955
chr1	116259453	116292535
chr1	118508815	118532085
chr1	119567796	119579077
chr1	119691601	119765922
chr1	119707776	119765922
chr1	119707776	119773271
chr1	119741355	119765922
chr1	123352634	123367873
chr1	123398521	123433085
chr1	123402833	123433085
chr1	123445201	123686315
chr1	123650288	123905176
chr1	125568547	125579327
chr1	128151744	128153399
chr1	128151744	128197097
chr1	128186758	128197097
chr1	128190638	128193756
chr1	128190638	128197097
chr1	128190638	128231467
chr1	128193460	128223641
chr1	128193460	128231467
chr1	128211205	128231467
chr1	128348369	128353570
chr1	128368365	128378877
chr1	129595370	129596180
chr1	129613110	129629046
chr1	130706426	130708201
chr1	131344349	131356905
chr1	132434099	132434487
chr1	132489588	132490585
chr1	132593424	132595483
chr1	132603798	132605585
chr1	133003791	133011198
chr1	133009137	133012711
chr1	134585154	134588947
chr1	134865778	134879745
chr1	134872807	134879745
chr1	135304430	135309198
chr1	139023105	139054621
chr1	139040000	139110485
chr1	139040000	139062971
chr1	139053346	139110485
chr1	139053346	139144000
chr1	139053346	139062971
chr1	139060275	139110485
chr1	139081173	139110485
chr1	139085883	139110485
chr1	139142891	139143890
chr1	140351208	140383095
chr1	140362949	140450304
chr1	140362949	140383095
chr1	140362949	140431433
chr1	140362949	140484233
chr1	143667625	143677855
chr1	150406462	150407577
chr1	151394609	151397351
chr1	151401080	151405545
chr1	151433794	151439580
chr1	151439516	151443326
chr1	151915482	152006767
chr1	152771541	152772186
chr1	152844036	152844407
chr1	152855849	152859502
chr1	153435918	153437630
chr1	153902934	153904698
chr1	154633554	154635860
chr1	154700371	154725920
chr1	155173986	155187840
chr1	155173986	155197435
chr1	155187778	155197435
chr1	155601454	155624958
chr1	155789298	155791126
chr1	155935815	155962560
chr1	155953154	155962560
chr1	155958561	155962560
chr1	156439288	156439782
chr1	156869441	156907778
chr1	156869441	156901890
chr1	156900586	156907778
chr1	157174143	157179252
chr1	158502048	158520528
chr1	158572952	158580361
chr1	158663995	158684260
chr1	159858177	159874293
chr1	160226485	160231867
chr1	160441823	160472111
chr1	160645308	160702460
chr1	160700712	160702460
chr1	160722133	160740931
chr1	160738896	160740931
chr1	160929964	160940234
chr1	161037548	161037994
chr1	161098263	161099285
chr1	162231654	162313696
chr1	162285997	162313696
chr1	162295552	162313696
chr1	162307868	162313696
chr1	163883383	163888305
chr1	164278174	164282537
chr1	164379359	164403077
chr1	165350884	165357546
chr1	165388658	165399868
chr1	165388658	165429315
chr1	165399654	165429315
chr1	165411464	165429315
chr1	165420111	165424394
chr1	165420111	165429315
chr1	165601750	165608604
chr1	165604610	165608604
chr1	165911288	165913349
chr1	167227732	167237648
chr1	167234692	167237648
chr1	167314107	167319329
chr1	170747106	170819432
chr1	170787346	170799745
chr1	170787346	170819432
chr1	170799614	170835040
chr1	170815423	170819432
chr1	172173943	172187460
chr1	174593061	174647193
chr1	174593061	174612651
chr1	174608382	174791407
chr1	174608382	174647193
chr1	174608382	174612651
chr1	174694187	174699676
chr1	175121728	175153230
chr1	176044835	176090039
chr1	176840285	176919686
chr1	176874564	176919686
chr1	177043775	177067333
chr1	177050038	177131096
chr1	177050038	177067333
chr1	177096967	177131096
chr1	177096967	177109738
chr1	177767655	177784998
chr1	178332997	178336158
chr1	179086324	179094402
chr1	179784090	179786131
chr1	179999362	180040200
chr1	179999362	180084505
chr1	179999362	180151277
chr1	180736692	180738637
chr1	181120355	181123984
chr1	181187606	181198944
chr1	181825622	181832232
chr1	181828712	181831734
chr1	181956394	181961919
chr1	182833063	182858610
chr1	182853957	182858610
chr1	183135355	183135876
chr1	184943206	184945000
chr1	185250020	185250931
chr1	185266901	185267279
chr1	185386246	185397267
chr1	187225503	187304397
chr1	188043334	188066457
chr1	189242887	189258898
chr1	189786636	189798681
chr1	190146952	190162313
chr1	190871592	190871951
chr1	190871592	190888764
chr1	190871592	190899571
chr1	190885334	190899571
chr1	191749540	191763671
chr1	191755932	191763671
chr1	192116269	192130460
chr1	192116269	192120133
chr1	192123539	192130460
chr1	192221333	192242037
chr1	192337400	192337829
chr1	192716957	192727478
chr1	192930478	193027017
chr1	192930478	192986882
chr1	192980346	193027017
chr1	192980346	192986882
chr1	194643686	194649638
chr1	195018601	195024406
chrX	7794992	7818389
chrX	7856304	7868071
chrX	8197975	8199462
chrX	8245060	8246921
chrX	10164722	10202165
chrX	10579315	10590219
chrX	10579315	10585652
chrX	12716862	12728139
chrX	12745746	12749337
chrX	13093924	13104801
chrX	13600357	13620825
chrX	13600357	13626297
chrX	13614470	13626297
chrX	18199158	18222877
chrX	18261523	18264710
chrX	20158815	20205565
chrX	20158815	20166113
chrX	20158815	20188920
chrX	20186060	20202787
chrX	20376881	20381819
chrX	20907077	20909582
chrX	23756440	23788165
chrX	38430918	38442140
chrX	38435396	38442140
chrX	41478560	41478799
chrX	41802947	41839634
chrX	42201855	42225079
chrX	47849916	47861388
chrX	47920161	47948360
chrX	48543405	48588749
chrX	48558269	48567113
chrX	50567540	50581556
chrX	50577871	50580949
chrX	50577871	50598288
chrX	50577871	50612850
chrX	50577871	50578024
chrX	50577871	50592085
chrX	50580581	50581556
chrX	50581403	50612850
chrX	50595461	50612850
chrX	50598134	50598288
chrX	50598134	50612850
chrX	50600744	50612850
chrX	50600744	50608814
chrX	50603439	50603525
chrX	52999091	53016429
chrX	59125894	59250966
chrX	60266736	60269997
chrX	60304225	60321553
chrX	68697848	68703772
chrX	69544409	69545269
chrX	71117481	71121468
chrX	71231391	71259826
chrX	73545063	73555235
chrX	75113586	75123981
chrX	75731020	75731182
chrX	75731020	75741978
chrX	75731020	75746839
chrX	75731020	75760394
chrX	75736093	75746839
chrX	75736093	75760394
chrX	75741816	75741978
chrX	75741816	75746839
chrX	75741816	75751687
chrX	75746677	75746839
chrX	75746677	75755528
chrX	75751525	75755528
chrX	75755366	75760394
chrX	75760232	75760394
chrX	83664048	83729496
chrX	83714103	83729496
chrX	83878047	83887233
chrX	84575560	84848794
chrX	85053971	85110100
chrX	85149130	85190702
chrX	85177704	85197535
chrX	85715665	85761407
chrX	85730202	85761407
chrX	85730202	85746301
chrX	86785293	86787848
chrX	87300585	87419302
chrX	87419023	87419302
chrX	93420567	93493581
chrX	93620505	93626612
chrX	93800114	93814068
chrX	94098283	94102380
chrX	94098283	94114263
chrX	94098283	94098852
chrX	95100957	95131015
chrX	95741905	95778969
chrX	95898265	95925370
chrX	98597028	98627073
chrX	101213774	101215578
chrX	101559766	101578456
chrX	102076162	102081821
chrX	102187355	102188371
chrX	102402585	102432597
chrX	102554884	102559734
chrX	103595931	103605619
chrX	105826101	105836427
chrX	105867851	105899993
chrX	105887588	105887714
chrX	113080138	113140786
chrX	129939245	129943951
chrX	129957243	130179060
chrX	133625269	133681408
chrX	134261577	134267561
chrX	135797553	135797629
chrX	135797788	135797864
chrX	135840393	135840469
chrX	135840853	135840924
chrX	142752040	142834393
chrX	142832501	142834393
chrX	143709648	143744001
chrX	143743938	143775134
chrX	144346682	144349419
chrX	144480960	144481481
chrX	151376748	151399803
chrX	151428917	151457836
chrX	151597301	151599584
chrX	151835224	151843155
chrX	151856086	151860749
chrX	151860669	151878909
chrX	151862298	151864773
chrX	152022746	152047968
chrX	152046660	152047968
chrX	152213287	152216466
chrX	152248428	152248820
chrX	152253424	152253861
chrX	153143976	153150428
chrX	153148452	153170302
chrX	155269659	155273429
chrX	157572859	157591555
chrX	157853095	157890172
chrX	157853095	157906881
chrX	157853095	157910250
chrX	157871645	157872153
chrX	157888398	157996684
chrX	157906670	157919892
chrX	157919746	157996684
chrX	157934640	157961295
chrX	157961254	157996684
chrX	157990108	157996684
chrX	159917236	159943282
chrX	160541369	160560178
chrX	160541369	160564359
chrX	160823975	160830022
chrX	160846937	160924486
chrX	160858800	160876568
chrX	160924452	160928655
chrX	162438648	162471856
chrX	162471795	162552666
chrX	162471795	162526396
chrX	162471795	162546849
chrX	162790612	162811595
chrX	162921199	162941844
chrX	166408589	166431870
chrX	166426820	166431870
chrX	167604559	167897638
chrX	167604559	167729135
chrX	167729019	167729135
chr2	3178236	3220369
chr2	3178236	3202721
chr2	3304812	3309611
chr2	3496564	3502785
chr2	5445070	5565780
chr2	5923869	5932542
chr2	6391055	6394555
chr2	6547042	6664197
chr2	6547042	6560790
chr2	6585974	6615822
chr2	6585974	6624719
chr2	6615688	6624719
chr2	6615688	6721613
chr2	6624671	6721613
chr2	6664115	6721613
chr2	6721417	6721613
chr2	6721417	6962414
chr2	6962379	7185510
chr2	6962379	7395922
chr2	10437947	10461472
chr2	11781477	11786302
chr2	12132439	12182751
chr2	12155372	12182751
chr2	12155372	12178723
chr2	12174153	12182751
chr2	12189473	12194434
chr2	12200075	12265333
chr2	12242411	12253578
chr2	12355277	12386679
chr2	12364447	12397566
chr2	12364447	12410080
chr2	12382103	12397566
chr2	12396179	12410080
chr2	13216770	13224425
chr2	14115817	14117535
chr2	14981306	14984439
chr2	16650109	16703383
chr2	16703317	16729413
chr2	18071125	18109891
chr2	18071125	18126229
chr2	18092168	18109891
chr2	18092168	18146872
chr2	18159456	18197997
chr2	18284623	18308949
chr2	18284623	18317000
chr2	18306973	18317000
chr2	20529959	20530242
chr2	20855354	20860036
chr2	20860304	20881851
chr2	20865265	20892177
chr2	20879961	20889953
chr2	20887106	20892177
chr2	23087485	23094517
chr2	23089591	23090582
chr2	24622599	24639210
chr2	24625238	24637517
chr2	24625238	24648562
chr2	24631899	24639210
chr2	24719045	24720056
chr2	24730671	24734036
chr2	24813527	24825067
chr2	24813527	24877626
chr2	24856606	24877626
chr2	24856606	24884702
chr2	25408687	25408904
chr2	25596433	25602555
chr2	25937946	25941469
chr2	25955260	25966948
chr2	25965663	25966948
chr2	26916705	26917531
chr2	27452833	27454504
chr2	27459457	27462568
chr2	29893001	29922371
chr2	30017198	30020047
chr2	30017198	30018570
chr2	30110205	30111332
chr2	30140475	30142421
chr2	30321882	30323634
chr2	30963475	30963869
chr2	31040405	31059017
chr2	31082974	31105357
chr2	31096027	31105357
chr2	31183580	31188813
chr2	31604614	31605343
chr2	31778334	31779216
chr2	31784507	31797727
chr2	32200826	32204324
chr2	32310451	32328047
chr2	32323187	32323417
chr2	32809101	32812105
chr2	33045488	33085944
chr2	33260478	33276235
chr2	33260478	33284908
chr2	33260478	33336620
chr2	33260478	33340833
chr2	33260478	33324703
chr2	33273561	33284908
chr2	33273561	33324703
chr2	33324653	33340833
chr2	33802745	33834633
chr2	34204780	34224646
chr2	34497701	34533897
chr2	34581192	34597560
chr2	34725043	34725513
chr2	35643888	35661625
chr2	35889265	35903145
chr2	37405244	37414812
chr2	37469377	37492079
chr2	37469377	37483885
chr2	37469377	37509078
chr2	37532516	37543231
chr2	37624173	37647285
chr2	37627435	37647285
chr2	37627435	37645691
chr2	37635424	37647285
chr2	37640851	37647285
chr2	37844777	37856156
chr2	37961641	38136975
chr2	37961641	37983105
chr2	37961641	38021466
chr2	37961641	38039205
chr2	39080077	39099475
chr2	40677491	40751016
chr2	40697350	40751016
chr2	40715372	40725954
chr2	40801392	40822695
chr2	40821586	40860772
chr2	40902977	40928022
chr2	40902977	40919255
chr2	40919136	40928022
chr2	40998053	41123733
chr2	41110754	41113094
chr2	41110754	41123733
chr2	41185870	41269329
chr2	41341691	41435633
chr2	41375834	41435633
chr2	41375834	41445226
chr2	41408235	41435633
chr2	41670901	41960778
chr2	44752047	44860326
chr2	44752047	44756435
chr2	48870289	48873473
chr2	48927096	48940400
chr2	49231672	49246206
chr2	49272041	49298729
chr2	49732704	49752353
chr2	53036504	53068610
chr2	53108252	53126111
chr2	54477648	54516681
chr2	58280239	58296165
chr2	58500484	58516300
chr2	58980370	58983007
chr2	59266388	59318644
chr2	59305066	59305492
chr2	59646769	59724849
chr2	59646769	59807689
chr2	59699348	59724849
chr2	59907439	59917498
chr2	59932105	59960105
chr2	59968627	60006189
chr2	61613651	61627839
chr2	62267401	62304775
chr2	62734219	62777681
chr2	65671602	65686847
chr2	65715660	65733351
chr2	65860531	65878052
chr2	66184848	66186153
chr2	68263235	68314603
chr2	68263235	68359034
chr2	68263235	68410141
chr2	68307041	68314603
chr2	68307041	68359034
chr2	68314364	68359034
chr2	68358814	68410141
chr2	68366074	68410141
chr2	68390914	68410141
chr2	68398424	68410141
chr2	68934515	68947357
chr2	69047145	69071438
chr2	69655499	69665109
chr2	69914414	69922933
chr2	69951343	69959663
chr2	69959567	69971233
chr2	69965374	69979468
chr2	69977719	69993812
chr2	69977719	69988896
chr2	69988786	70009206
chr2	70018573	70019544
chr2	70738421	70757549
chr2	70750435	70786995
chr2	70770004	70786995
chr2	70786877	70786995
chr2	70967050	70982195
chr2	71298570	71312563
chr2	71506785	71512168
chr2	71819999	71825719
chr2	71819999	71834070
chr2	72174802	72180103
chr2	72799977	72800069
chr2	72940543	72971514
chr2	73373615	73374014
chr2	73659680	73679903
chr2	73679615	73679903
chr2	73823201	73880381
chr2	73842360	73846375
chr2	73842360	73850982
chr2	73842360	73853891
chr2	73842360	73880381
chr2	74547838	74555046
chr2	74568941	74573626
chr2	75891792	75904948
chr2	76058976	76076083
chr2	77719451	77720699
chr2	79640203	79641923
chr2	80340473	80344018
chr2	80506173	80508805
chr2	80512677	80520590
chr2	80517895	80541519
chr2	80519839	80523507
chr2	80520372	80525678
chr2	80530158	80553449
chr2	90444420	90471335
chr2	91003211	91003890
chr2	91480313	91480869
chr2	91480313	91481980
chr2	91546322	91550758
chr2	91548774	91556632
chr2	91576016	91581238
chr2	91599206	91601126
chr2	91600641	91601126
chr2	91686501	91692547
chr2	91766447	91825352
chr2	91768915	91825352
chr2	91805024	91825352
chr2	91810030	91825352
chr2	91885601	91886978
chr2	92214049	92230724
chr2	92221472	92230724
chr2	93012627	93013889
chr2	94358751	94386181
chr2	103028276	103042393
chr2	103768406	103796940
chr2	103771697	103778100
chr2	104192435	104214275
chr2	104430727	104446635
chr2	104470749	104471847
chr2	104608871	104609186
chr2	104655689	104660714
chr2	104762811	104780260
chr2	104776172	104780260
chr2	105792216	105814350
chr2	105930719	105937118
chr2	109131485	109137532
chr2	110032332	110041402
chr2	110681815	110775122
chr2	110738771	110761564
chr2	110756938	110761564
chr2	110756938	110795071
chr2	112344488	112358639
chr2	112354174	112355144
chr2	112660046	112663342
chr2	112709070	112733029
chr2	112728847	112730544
chr2	112825793	112849686
chr2	112859647	112886684
chr2	112900800	112912403
chr2	112922425	112926976
chr2	112922425	112958250
chr2	113363836	113365829
chr2	113582098	113603289
chr2	117152992	117164995
chr2	118631759	118635277
chr2	118786046	118788114
chr2	119402330	119412627
chr2	119448205	119451450
chr2	119560731	119584652
chr2	119782646	119783970
chr2	119902606	119903733
chr2	119916431	119921842
chr2	119923428	119935666
chr2	119926379	119931934
chr2	120895072	120911211
chr2	121150220	121152568
chr2	121211270	121244096
chr2	121223705	121236869
chr2	121573545	121591762
chr2	122070865	122072309
chr2	122070865	122073005
chr2	122081855	122086969
chr2	125767375	125768333
chr2	125840324	125844935
chr2	126797662	126799234
chr2	126823976	126825789
chr2	126835456	126846245
chr2	126917211	126923607
chr2	126919639	126923607
chr2	127080530	127086082
chr2	127226945	127230687
chr2	127459330	127465978
chr2	127465048	127465978
chr2	128668925	128684663
chr2	128750100	128759226
chr2	129810488	129811237
chr2	130439620	130440579
chr2	130503474	130504335
chr2	130712260	130717347
chr2	130727148	130741963
chr2	130730789	130740489
chr2	130764453	130770789
chr2	130785459	130822500
chr2	131280157	131287597
chr2	131511984	131516443
chr2	132810989	132812175
chr2	134620555	134639837
chr2	135907499	135910244
chr2	136116177	136116962
chr2	139883772	140057499
chr2	139883772	139951579
chr2	139910533	140057499
chr2	139910533	139951579
chr2	139947157	139977713
chr2	139947157	140008819
chr2	139947157	139985208
chr2	139947170	139985208
chr2	139985129	140057499
chr2	140008699	140057499
chr2	142739523	142740991
chr2	142756089	142758909
chr2	142834077	142862540
chr2	143749125	143784703
chr2	144254726	144259178
chr2	144404190	144406622
chr2	144522413	144525696
chr2	145512754	145518947
chr2	146340379	146342749
chr2	146340379	146388684
chr2	146387228	146412868
chr2	146889021	146891284
chr2	146935803	146942979
chr2	146935803	146956296
chr2	148703061	148707023
chr2	148703061	148707205
chr2	151600464	151600977
chr2	151729491	151735626
chr2	152324267	152324640
chr2	153194277	153195565
chr2	153352272	153354649
chr2	155157774	155163483
chr2	155182158	155202279
chr2	155395720	155402740
chr2	155887109	155911836
chr2	155973343	155974483
chr2	156223335	156254310
chr2	156223335	156251947
chr2	156287801	156288079
chr2	156508813	156514210
chr2	158035996	158050213
chr2	158035996	158058827
chr2	158473123	158482501
chr2	158473123	158477763
chr2	158493014	158494622
chr2	160759551	160759604
chr2	160779401	160782379
chr2	161008355	161021088
